frequency_hz,z0_real,z0_imag,s11_real,s11_imag,s21_real,s21_imag
6.461250000000e+09,4.988976770841e+01,7.395170964793e-04,-4.969029244583e-04,-1.126335217930e-03,9.776967291382e-01,-2.100257488358e-01
6.487500000000e+09,4.988944350886e+01,7.301505912699e-04,-5.007463759536e-04,-1.129805232648e-03,9.775160975407e-01,-2.108662840769e-01
6.513750000000e+09,4.988918109234e+01,1.004758366091e-03,-5.045638801139e-04,-1.133303657870e-03,9.773347432307e-01,-2.117066230466e-01
6.540000000000e+09,4.988915734530e+01,1.470587483360e-03,-5.083884218734e-04,-1.136846307609e-03,9.771526929288e-01,-2.125467745918e-01
6.566250000000e+09,4.988945196902e+01,1.940672283469e-03,-5.122562517347e-04,-1.140426278844e-03,9.769699606937e-01,-2.133867649816e-01
6.592500000000e+09,4.989000989497e+01,2.217498893378e-03,-5.161927459126e-04,-1.144016399170e-03,9.767865379877e-01,-2.142266244530e-01
6.618750000000e+09,4.989066602780e+01,2.180288973546e-03,-5.202025609626e-04,-1.147579678237e-03,9.766023962019e-01,-2.150663696608e-01
6.645000000000e+09,4.989121908063e+01,1.835262279192e-03,-5.242680906499e-04,-1.151083507589e-03,9.764175015289e-01,-2.159059922669e-01
6.671250000000e+09,4.989151859910e+01,1.306988476209e-03,-5.283567611487e-04,-1.154511742327e-03,9.762318346324e-01,-2.167454612083e-01
6.697500000000e+09,4.989152441800e+01,7.775101186285e-04,-5.324339299902e-04,-1.157869716694e-03,9.760454039897e-01,-2.175847388194e-01
6.723750000000e+09,4.989131260906e+01,4.042985061309e-04,-5.364757739887e-04,-1.161180361324e-03,9.758582443877e-01,-2.184238029248e-01
6.750000000000e+09,4.989102869816e+01,2.565810324083e-04,-5.404766817464e-04,-1.164473534829e-03,9.756703997695e-01,-2.192626628354e-01
6.776250000000e+09,4.989081408748e+01,2.985401551847e-04,-5.444482926577e-04,-1.167773648320e-03,9.754818983926e-01,-2.201013594986e-01
6.802500000000e+09,4.989074291798e+01,4.235245905101e-04,-5.484112469627e-04,-1.171091246299e-03,9.752927332566e-01,-2.209399479860e-01
6.828750000000e+09,4.989079911248e+01,5.183094251770e-04,-5.523840771993e-04,-1.174422113673e-03,9.751028589693e-01,-2.217784700092e-01
6.855000000000e+09,4.989090162371e+01,5.229724478873e-04,-5.563748542656e-04,-1.177753700680e-03,9.749122082529e-01,-2.226169301059e-01
6.881250000000e+09,4.989096131993e+01,4.562123391079e-04,-5.603796121322e-04,-1.181075035962e-03,9.747207211219e-01,-2.234552881393e-01
6.907500000000e+09,4.989093774601e+01,3.950757715446e-04,-5.643879865802e-04,-1.184384631058e-03,9.745283727585e-01,-2.242934729854e-01
6.933750000000e+09,4.989086543019e+01,4.220198531017e-04,-5.683927029477e-04,-1.187692022701e-03,9.743351861310e-01,-2.251314116196e-01
6.960000000000e+09,4.989083624256e+01,5.688247021430e-04,-5.723974665891e-04,-1.191012007624e-03,9.741412226855e-01,-2.259690597734e-01
6.986250000000e+09,4.989094760115e+01,7.878800589845e-04,-5.764185482299e-04,-1.194354590086e-03,9.739465553831e-01,-2.268064192416e-01
7.012500000000e+09,4.989124404817e+01,9.666915415942e-04,-5.804786028311e-04,-1.197716150576e-03,9.737512372871e-01,-2.276435335047e-01
7.038750000000e+09,4.989168301967e+01,9.789629704331e-04,-5.845954100494e-04,-1.201077020868e-03,9.735552811274e-01,-2.284804642858e-01
7.065000000000e+09,4.989214323179e+01,7.468855620191e-04,-5.887711617861e-04,-1.204407583028e-03,9.733586595170e-01,-2.293172612988e-01
7.091250000000e+09,4.989247264011e+01,2.835854589354e-04,-5.929880857131e-04,-1.207680671047e-03,9.731613247361e-01,-2.301539406931e-01
7.117500000000e+09,4.989255329624e+01,-3.054545242852e-04,-5.972133848565e-04,-1.210884612244e-03,9.729632368636e-01,-2.309904828097e-01
7.143750000000e+09,4.989235230496e+01,-8.630118694072e-04,-6.014119941957e-04,-1.214030484383e-03,9.727643849197e-01,-2.318268493939e-01
7.170000000000e+09,4.989193523931e+01,-1.243519490810e-03,-6.055616881342e-04,-1.217149571418e-03,9.725647897955e-01,-2.326630099385e-01
7.196250000000e+09,4.989143688295e+01,-1.369649914945e-03,-6.096636037556e-04,-1.220281495499e-03,9.723644879214e-01,-2.334989619866e-01
7.222500000000e+09,4.989100450125e+01,-1.256937778917e-03,-6.137430708169e-04,-1.223457946251e-03,9.721635054039e-01,-2.343347336810e-01
7.248750000000e+09,4.989074082428e+01,-9.976980507526e-04,-6.178399556209e-04,-1.226689168233e-03,9.719618378539e-01,-2.351703668306e-01
7.275000000000e+09,4.989067203982e+01,-7.151270189861e-04,-6.219925096288e-04,-1.229959295900e-03,9.717594482300e-01,-2.360058899089e-01
7.301250000000e+09,4.989075212586e+01,-5.114083527220e-04,-6.262217073686e-04,-1.233232721688e-03,9.715562851138e-01,-2.368412965872e-01
7.327500000000e+09,4.989089654727e+01,-4.339458140964e-04,-6.305228648497e-04,-1.236468773784e-03,9.713523121759e-01,-2.376765430582e-01
7.353750000000e+09,4.989102512537e+01,-4.722844436425e-04,-6.348680726231e-04,-1.239638344921e-03,9.711475325586e-01,-2.385115675031e-01
7.380000000000e+09,4.989109202836e+01,-5.815607365908e-04,-6.392182100382e-04,-1.242735386939e-03,9.709419935769e-01,-2.393463227236e-01
7.406250000000e+09,4.989109045070e+01,-7.153763539951e-04,-6.435392331531e-04,-1.245778603387e-03,9.707357670112e-01,-2.401808048634e-01
7.432500000000e+09,4.989103481519e+01,-8.483371348718e-04,-6.478158399748e-04,-1.248803015616e-03,9.705289133680e-01,-2.410150619112e-01
7.458750000000e+09,4.989093568516e+01,-9.769116956615e-04,-6.520570763277e-04,-1.251845318185e-03,9.703214478783e-01,-2.418491753595e-01
7.485000000000e+09,4.989078537223e+01,-1.101502754342e-03,-6.562921042163e-04,-1.254929231085e-03,9.701133264542e-01,-2.426832222518e-01
7.511250000000e+09,4.989056429444e+01,-1.204427442852e-03,-6.605584487479e-04,-1.258056574272e-03,9.699044606153e-01,-2.435172357207e-01
7.537500000000e+09,4.989026429908e+01,-1.241169616897e-03,-6.648877839161e-04,-1.261207016889e-03,9.696947559354e-01,-2.443511840987e-01
7.563750000000e+09,4.988991347027e+01,-1.154302885758e-03,-6.692947215394e-04,-1.264345821104e-03,9.694841561618e-01,-2.451849803296e-01
7.590000000000e+09,4.988958424021e+01,-9.053659257481e-04,-6.737722885028e-04,-1.267436022080e-03,9.692726713816e-01,-2.460185186248e-01
7.616250000000e+09,4.988937479837e+01,-5.076957358769e-04,-6.782948842947e-04,-1.270450398858e-03,9.690603757155e-01,-2.468517214783e-01
7.642500000000e+09,4.988936868005e+01,-3.996032498987e-05,-6.828268492918e-04,-1.273379384253e-03,9.688473747445e-01,-2.476845744177e-01
7.668750000000e+09,4.988959096477e+01,3.717191062655e-04,-6.873333031561e-04,-1.276233018390e-03,9.686337579071e-01,-2.485171313892e-01
7.695000000000e+09,4.988998408806e+01,5.993941327808e-04,-6.917898550945e-04,-1.279037157692e-03,9.684195588048e-01,-2.493494879155e-01
7.721250000000e+09,4.989041877512e+01,5.676938677294e-04,-6.961887255342e-04,-1.281825647710e-03,9.682047426732e-01,-2.501817350723e-01
7.747500000000e+09,4.989073925339e+01,2.913865842131e-04,-7.005400973267e-04,-1.284630825901e-03,9.679892268940e-01,-2.510139168717e-01
7.773750000000e+09,4.989082468952e+01,-1.235159670781e-04,-7.048686664572e-04,-1.287474750877e-03,9.677729240147e-01,-2.518460119112e-01
7.800000000000e+09,4.989063950959e+01,-5.184311646028e-04,-7.092062865052e-04,-1.290363274460e-03,9.675557855776e-01,-2.526779479311e-01
7.826250000000e+09,4.989024898739e+01,-7.451312170989e-04,-7.135824236510e-04,-1.293284594886e-03,9.673378248356e-01,-2.535096413531e-01
7.852500000000e+09,4.988979188354e+01,-7.253231724786e-04,-7.180149018907e-04,-1.296213106696e-03,9.671191072907e-01,-2.543410413514e-01
7.878750000000e+09,4.988942171613e+01,-4.801430057394e-04,-7.225038606271e-04,-1.299118019686e-03,9.668997144306e-01,-2.551721559021e-01
7.905000000000e+09,4.988924284580e+01,-1.164157517393e-04,-7.270314792037e-04,-1.301974489010e-03,9.666796996733e-01,-2.560030466587e-01
7.931250000000e+09,4.988926989038e+01,2.236309174341e-04,-7.315684840819e-04,-1.304773490778e-03,9.664590594001e-01,-2.568337955867e-01
7.957500000000e+09,4.988942799339e+01,4.259213380893e-04,-7.360859284989e-04,-1.307526285449e-03,9.662377340722e-01,-2.576644608423e-01
7.983750000000e+09,4.988959250741e+01,4.525205084499e-04,-7.405681155244e-04,-1.310260705157e-03,9.660156388333e-01,-2.584950449024e-01
8.010000000000e+09,4.988964875379e+01,3.531117735534e-04,-7.450211426351e-04,-1.313009583919e-03,9.657927077122e-01,-2.593254916156e-01
8.036250000000e+09,4.988954402762e+01,2.363654712390e-04,-7.494724596824e-04,-1.315795341469e-03,9.655689284275e-01,-2.601557138719e-01
8.062500000000e+09,4.988930865147e+01,2.160403003247e-04,-7.539601856421e-04,-1.318617304822e-03,9.653443495586e-01,-2.609856376834e-01
8.088750000000e+09,4.988903803695e+01,3.575251943827e-04,-7.585155824326e-04,-1.321448242341e-03,9.651190560766e-01,-2.618152398208e-01
8.115000000000e+09,4.988884586497e+01,6.490562101584e-04,-7.631459587077e-04,-1.324243292807e-03,9.648931256448e-01,-2.626445592729e-01
8.141250000000e+09,4.988881103790e+01,1.009350232796e-03,-7.678262864313e-04,-1.326959048350e-03,9.646665882482e-01,-2.634736761529e-01
8.167500000000e+09,4.988894254031e+01,1.326333260155e-03,-7.725049665007e-04,-1.329575325324e-03,9.644394103322e-01,-2.643026684742e-01
8.193750000000e+09,4.988917687426e+01,1.508124409839e-03,-7.771232759065e-04,-1.332109735730e-03,9.642115123169e-01,-2.651315688739e-01
8.220000000000e+09,4.988940744379e+01,1.523289814020e-03,-7.816415114766e-04,-1.334617136065e-03,9.639828113113e-01,-2.659603438394e-01
8.246250000000e+09,4.988953147105e+01,1.413651656179e-03,-7.860607829669e-04,-1.337172002435e-03,9.637532677337e-01,-2.667889069542e-01
8.272500000000e+09,4.988949368173e+01,1.275891838181e-03,-7.904300316878e-04,-1.339839377866e-03,9.635229120452e-01,-2.676171606114e-01
8.298750000000e+09,4.988930911302e+01,1.221478094027e-03,-7.948333593249e-04,-1.342645839875e-03,9.632918372948e-01,-2.684450461324e-01
8.325000000000e+09,4.988905752728e+01,1.332275339571e-03,-7.993610237525e-04,-1.345563064714e-03,9.630601599527e-01,-2.692725775850e-01
8.351250000000e+09,4.988885379522e+01,1.628978875726e-03,-8.040748937640e-04,-1.348512122952e-03,9.628279672396e-01,-2.700998422013e-01
8.377500000000e+09,4.988880700036e+01,2.062595755199e-03,-8.089822984321e-04,-1.351388284162e-03,9.625952760033e-01,-2.709269663909e-01
8.403750000000e+09,4.988898316993e+01,2.529674061828e-03,-8.140294062515e-04,-1.354097401915e-03,9.623620227865e-01,-2.717540629760e-01
8.430000000000e+09,4.988938302334e+01,2.904141668495e-03,-8.191175351086e-04,-1.356589775043e-03,9.621280897853e-01,-2.725811842524e-01
8.456250000000e+09,4.988993977521e+01,3.074901078288e-03,-8.241364207269e-04,-1.358878125767e-03,9.618933543039e-01,-2.734083024936e-01
8.482500000000e+09,4.989053592674e+01,2.978660491864e-03,-8.290015547714e-04,-1.361032749218e-03,9.616577384375e-01,-2.742353261736e-01
8.508750000000e+09,4.989103386525e+01,2.620152536929e-03,-8.336812560466e-04,-1.363156168701e-03,9.614212362084e-01,-2.750621431445e-01
8.535000000000e+09,4.989131296262e+01,2.075120823750e-03,-8.382036985400e-04,-1.365347711792e-03,9.611839067640e-01,-2.758886696134e-01
8.561250000000e+09,4.989130480275e+01,1.474541057678e-03,-8.426425383564e-04,-1.367671860867e-03,9.609458387202e-01,-2.767148818635e-01
8.587500000000e+09,4.989101763047e+01,9.719215207546e-04,-8.470882679701e-04,-1.370141767017e-03,9.607071041910e-01,-2.775408168798e-01
8.613750000000e+09,4.989054168722e+01,6.997970556429e-04,-8.516173455452e-04,-1.372722368234e-03,9.604677250992e-01,-2.783665435242e-01
8.640000000000e+09,4.989003014093e+01,7.262505249825e-04,-8.562706737535e-04,-1.375349439514e-03,9.602276673943e-01,-2.791921199827e-01
8.666250000000e+09,4.988965667556e+01,1.025508069917e-03,-8.610478463931e-04,-1.377955205059e-03,9.599868645995e-01,-2.800175591271e-01
8.692500000000e+09,4.988955947321e+01,1.475677937750e-03,-8.659164741327e-04,-1.380490037681e-03,9.597452578135e-01,-2.808428186763e-01
8.718750000000e+09,4.988978910294e+01,1.889872886900e-03,-8.708301592464e-04,-1.382933144935e-03,9.595028317852e-01,-2.816678203463e-01
8.745000000000e+09,4.989028050828e+01,2.075275539139e-03,-8.757466104047e-04,-1.385290870628e-03,9.592596292800e-01,-2.824924879760e-01
8.771250000000e+09,4.989086385937e+01,1.902249558742e-03,-8.806392791187e-04,-1.387586412021e-03,9.590157369754e-01,-2.833167857918e-01
8.797500000000e+09,4.989131586390e+01,1.358126286397e-03,-8.855001734295e-04,-1.389847158204e-03,9.587712499069e-01,-2.841407384698e-01
8.823750000000e+09,4.989143664395e+01,5.625184221280e-04,-8.903357100636e-04,-1.392094971151e-03,9.585262313747e-01,-2.849644238054e-01
8.850000000000e+09,4.989112457863e+01,-2.661859843397e-04,-8.951596361318e-04,-1.394341738687e-03,9.582806867497e-01,-2.857879418339e-01
8.876250000000e+09,4.989041915654e+01,-8.843154442923e-04,-8.999866408790e-04,-1.396589444872e-03,9.580345625296e-01,-2.866113748705e-01
8.902500000000e+09,4.988949242291e+01,-1.110016829504e-03,-9.048282316010e-04,-1.398832470597e-03,9.577877700918e-01,-2.874347563607e-01
8.928750000000e+09,4.988858963752e+01,-8.899654924852e-04,-9.096904368299e-04,-1.401060265780e-03,9.575402226346e-01,-2.882580615516e-01
8.955000000000e+09,4.988794095420e+01,-3.183350480131e-04,-9.145722302470e-04,-1.403260043382e-03,9.572918687268e-01,-2.890812226003e-01
8.981250000000e+09,4.988767876366e+01,4.004743946900e-04,-9.194644128907e-04,-1.405420277360e-03,9.570427085245e-01,-2.899041599338e-01
9.007500000000e+09,4.988779367880e+01,1.030708014454e-03,-9.243500785965e-04,-1.407535523671e-03,9.567927872656e-01,-2.907268153147e-01
9.033750000000e+09,4.988814631043e+01,1.393806264231e-03,-9.292083254483e-04,-1.409611535269e-03,9.565421708156e-01,-2.915491725669e-01
9.060000000000e+09,4.988852875911e+01,1.431006136418e-03,-9.340217394414e-04,-1.411667986892e-03,9.562909152336e-01,-2.923712584042e-01
9.086250000000e+09,4.988874933496e+01,1.215906854248e-03,-9.387857460150e-04,-1.413735838729e-03,9.560390437455e-01,-2.931931248949e-01
9.112500000000e+09,4.988870538070e+01,9.144784101189e-04,-9.435156588643e-04,-1.415848207346e-03,9.557865401697e-01,-2.940148226485e-01
9.138750000000e+09,4.988841576893e+01,7.118316884153e-04,-9.482468410696e-04,-1.418026987853e-03,9.555333601779e-01,-2.948363768370e-01
9.165000000000e+09,4.988800312977e+01,7.374921559093e-04,-9.530256609171e-04,-1.420270622267e-03,9.552794543195e-01,-2.956577759579e-01
9.191250000000e+09,4.988763727429e+01,1.018933489093e-03,-9.578931776250e-04,-1.422549339511e-03,9.550247924334e-01,-2.964789772778e-01
9.217500000000e+09,4.988746589608e+01,1.478704939073e-03,-9.628676973930e-04,-1.424811861636e-03,9.547693792381e-01,-2.972999259484e-01
9.243750000000e+09,4.988756065026e+01,1.971214528887e-03,-9.679341403705e-04,-1.427002650550e-03,9.545132549378e-01,-2.981205795769e-01
9.270000000000e+09,4.988789674824e+01,2.340184744935e-03,-9.730461851792e-04,-1.429083484968e-03,9.542564807294e-01,-2.989409282589e-01
9.296250000000e+09,4.988836837211e+01,2.472985833289e-03,-9.781419131307e-04,-1.431050226838e-03,9.539991148403e-01,-2.997610020428e-01
9.322500000000e+09,4.988882848587e+01,2.333840961947e-03,-9.831674562058e-04,-1.432936837541e-03,9.537411882609e-01,-3.005808625323e-01
9.348750000000e+09,4.988913566583e+01,1.969553141925e-03,-9.880989837559e-04,-1.434803835663e-03,9.534826896255e-01,-3.014005811737e-01
9.375000000000e+09,4.988919317378e+01,1.492215490559e-03,-9.929534553201e-04,-1.436715226073e-03,9.532235656877e-01,-3.022202118378e-01
9.401250000000e+09,4.988897286872e+01,1.048514424692e-03,-9.977831249601e-04,-1.438713254628e-03,9.529637384093e-01,-3.030397679302e-01
9.427500000000e+09,4.988852319696e+01,7.842244361761e-04,-1.002655800739e-03,-1.440801540678e-03,9.527031334543e-01,-3.038592134140e-01
9.453750000000e+09,4.988796283031e+01,8.087909640593e-04,-1.007629066023e-03,-1.442943549465e-03,9.524417099353e-01,-3.046784727008e-01
9.480000000000e+09,4.988746003008e+01,1.163079781485e-03,-1.012729133610e-03,-1.445076655426e-03,9.521794795800e-01,-3.054974574830e-01
9.506250000000e+09,4.988719638890e+01,1.795628184723e-03,-1.017942622780e-03,-1.447135395142e-03,9.519165062700e-01,-3.063161014836e-01
9.532500000000e+09,4.988731643228e+01,2.557044833605e-03,-1.023223580013e-03,-1.449074017011e-03,9.516528838057e-01,-3.071343896314e-01
9.558750000000e+09,4.988787261172e+01,3.223489124685e-03,-1.028511460969e-03,-1.450879581285e-03,9.513886986241e-01,-3.079523686725e-01
9.585000000000e+09,4.988878464894e+01,3.553839539066e-03,-1.033751685415e-03,-1.452571809204e-03,9.511239915609e-01,-3.087701323859e-01
9.611250000000e+09,4.988983601782e+01,3.370974747933e-03,-1.038910495329e-03,-1.454191977338e-03,9.508587350869e-01,-3.095877846553e-01
9.637500000000e+09,4.989072265781e+01,2.641154016140e-03,-1.043979708221e-03,-1.455787377289e-03,9.505928378656e-01,-3.104053937838e-01
9.663750000000e+09,4.989114937915e+01,1.516236681237e-03,-1.048972245953e-03,-1.457398376544e-03,9.503261779608e-01,-3.112229570473e-01
9.690000000000e+09,4.989094486315e+01,3.097111565108e-04,-1.053913203523e-03,-1.459052155162e-03,9.500586534794e-01,-3.120403923125e-01
9.716250000000e+09,4.989014893748e+01,-5.991465850520e-04,-1.058831890593e-03,-1.460762786963e-03,9.497902303586e-01,-3.128575635160e-01
9.742500000000e+09,4.988902746032e+01,-9.060208455247e-04,-1.063757843549e-03,-1.462534090159e-03,9.495209660024e-01,-3.136743325151e-01
9.768750000000e+09,4.988799451682e+01,-5.133651348645e-04,-1.068720110779e-03,-1.464361291238e-03,9.492509959807e-01,-3.144906173443e-01
9.795000000000e+09,4.988746092900e+01,4.064905576700e-04,-1.073746578536e-03,-1.466229911765e-03,9.489804861131e-01,-3.153064321906e-01
9.821250000000e+09,4.988766511928e+01,1.454814939478e-03,-1.078860288506e-03,-1.468113627223e-03,9.487095676930e-01,-3.161218903370e-01
9.847500000000e+09,4.988855847736e+01,2.151190947684e-03,-1.084072399065e-03,-1.469974842186e-03,9.484382823100e-01,-3.169371661353e-01
9.873750000000e+09,4.988980188358e+01,2.127526109072e-03,-1.089374846822e-03,-1.471770929650e-03,9.481665602406e-01,-3.177524296430e-01
9.900000000000e+09,4.989088632814e+01,1.291166259645e-03,-1.094737552885e-03,-1.473465809603e-03,9.478942431082e-01,-3.185677800977e-01
9.926250000000e+09,4.989133588283e+01,-1.174412467529e-04,-1.100113779525e-03,-1.475042719330e-03,9.476211429061e-01,-3.193832059601e-01
9.952500000000e+09,4.989091019955e+01,-1.606320695785e-03,-1.105453380438e-03,-1.476512073728e-03,9.473471137042e-01,-3.201985886718e-01
9.978750000000e+09,4.988971726678e+01,-2.626241032051e-03,-1.110719263991e-03,-1.477909690171e-03,9.470721065949e-01,-3.210137489481e-01
1.000500000000e+10,4.988818181957e+01,-2.798323620424e-03,-1.115899979920e-03,-1.479284931706e-03,9.467961854438e-01,-3.218285164160e-01
1.003125000000e+10,4.988687717690e+01,-2.076337365199e-03,-1.121012538192e-03,-1.480683328726e-03,9.465194977547e-01,-3.226427937642e-01
1.005750000000e+10,4.988629010775e+01,-7.705684592683e-04,-1.126093993056e-03,-1.482131222228e-03,9.462422139276e-01,-3.234565895520e-01
1.008375000000e+10,4.988662025379e+01,5.797956487467e-04,-1.131185737605e-03,-1.483629165728e-03,9.459644609045e-01,-3.242700078808e-01
1.011000000000e+10,4.988770200778e+01,1.431424409222e-03,-1.136317950956e-03,-1.485156505250e-03,9.456862772075e-01,-3.250832016992e-01
1.013625000000e+10,4.988908306604e+01,1.460508580262e-03,-1.141501276439e-03,-1.486683975377e-03,9.454076057154e-01,-3.258963111597e-01
1.016250000000e+10,4.989022398609e+01,6.870863020463e-04,-1.146728733342e-03,-1.488187320659e-03,9.451283235877e-01,-3.267094128862e-01
1.018875000000e+10,4.989072860123e+01,-5.535074627823e-04,-1.151985300217e-03,-1.489654979523e-03,9.448482934764e-01,-3.275224989819e-01
1.021500000000e+10,4.989050159894e+01,-1.775854024345e-03,-1.157258652526e-03,-1.491086726409e-03,9.445674132463e-01,-3.283354901930e-01
1.024125000000e+10,4.988976421120e+01,-2.567568075520e-03,-1.162544425116e-03,-1.492485659499e-03,9.442856451188e-01,-3.291482730174e-01
1.026750000000e+10,4.988892597709e+01,-2.766190036568e-03,-1.167843171450e-03,-1.493849874910e-03,9.440030165986e-01,-3.299607423372e-01
1.029375000000e+10,4.988837776972e+01,-2.509881593234e-03,-1.173151708922e-03,-1.495170233368e-03,9.437195985123e-01,-3.307728322449e-01
1.032000000000e+10,4.988830633875e+01,-2.143546197681e-03,-1.178455504606e-03,-1.496436660622e-03,9.434354737716e-01,-3.315845262541e-01
1.034625000000e+10,4.988861734667e+01,-2.030796861781e-03,-1.183728686876e-03,-1.497649662597e-03,9.431507109608e-01,-3.323958487824e-01
1.037250000000e+10,4.988899978466e+01,-2.365342135900e-03,-1.188943954543e-03,-1.498829594357e-03,9.428653507541e-01,-3.332068470927e-01
1.039875000000e+10,4.988909630002e+01,-3.073111862565e-03,-1.194088395368e-03,-1.500016359829e-03,9.425794049088e-01,-3.340175738206e-01
1.042500000000e+10,4.988869394591e+01,-3.850787261250e-03,-1.199176634355e-03,-1.501256951434e-03,9.422928620016e-01,-3.348280757233e-01
1.045125000000e+10,4.988784169332e+01,-4.319737978114e-03,-1.204252723801e-03,-1.502585202879e-03,9.420056937207e-01,-3.356383881869e-01
1.047750000000e+10,4.988683807447e+01,-4.219028695862e-03,-1.209377249427e-03,-1.504003468969e-03,9.417178594095e-01,-3.364485315131e-01
1.050375000000e+10,4.988609585416e+01,-3.543749208394e-03,-1.214603875937e-03,-1.505476417285e-03,9.414293111093e-01,-3.372585060463e-01
1.053000000000e+10,4.988594917802e+01,-2.562950385057e-03,-1.219955887257e-03,-1.506941961332e-03,9.411400028602e-01,-3.380682874618e-01
1.055625000000e+10,4.988649416272e+01,-1.709831052680e-03,-1.225414552589e-03,-1.508335906666e-03,9.408499050944e-01,-3.388778273683e-01
1.058250000000e+10,4.988753569205e+01,-1.396355965479e-03,-1.230926239651e-03,-1.509619434666e-03,9.405590194699e-01,-3.396870642784e-01
1.060875000000e+10,4.988866207914e+01,-1.837173113212e-03,-1.236426250732e-03,-1.510796173270e-03,9.402673854857e-01,-3.404959450343e-01
1.063500000000e+10,4.988941079462e+01,-2.959885765356e-03,-1.241868817557e-03,-1.511909892785e-03,9.399750712960e-01,-3.413044494429e-01
1.066125000000e+10,4.988944999094e+01,-4.436389780245e-03,-1.247249021202e-03,-1.513022968503e-03,9.396821479988e-01,-3.421126058370e-01
1.068750000000e+10,4.988869852897e+01,-5.814726391078e-03,-1.252605716607e-03,-1.514185218548e-03,9.393886562145e-01,-3.429204865644e-01
1.071375000000e+10,4.988734005146e+01,-6.689115725409e-03,-1.258003407775e-03,-1.515407757589e-03,9.390945805783e-01,-3.437281807461e-01
1.074000000000e+10,4.988573630322e+01,-6.835791845457e-03,-1.263501121652e-03,-1.516654459990e-03,9.387998470978e-01,-3.445357535022e-01
1.076625000000e+10,4.988428665576e+01,-6.265500399742e-03,-1.269122651509e-03,-1.517855415569e-03,9.385043491104e-01,-3.453432099859e-01
1.079250000000e+10,4.988329621899e+01,-5.185302094474e-03,-1.274841950287e-03,-1.518936420572e-03,9.382079935467e-01,-3.461504833295e-01
1.081875000000e+10,4.988290059210e+01,-3.900700772296e-03,-1.280590299665e-03,-1.519851155303e-03,9.379107473528e-01,-3.469574562571e-01
1.084500000000e+10,4.988306270664e+01,-2.706932477771e-03,-1.286281774957e-03,-1.520601783951e-03,9.376126609752e-01,-3.477640102958e-01
1.087125000000e+10,4.988362479800e+01,-1.811114155669e-03,-1.291845443227e-03,-1.521239487324e-03,9.373138544520e-01,-3.485700818059e-01
1.089750000000e+10,4.988438134259e+01,-1.303397174598e-03,-1.297250443065e-03,-1.521845807911e-03,9.370144686774e-01,-3.493756982864e-01
1.092375000000e+10,4.988514138081e+01,-1.170278960785e-03,-1.302514310097e-03,-1.522503950244e-03,9.367146018686e-01,-3.501809754608e-01
1.095000000000e+10,4.988576455656e+01,-1.329330390558e-03,-1.307693092508e-03,-1.523272506553e-03,9.364142603073e-01,-3.509860730965e-01
1.097625000000e+10,4.988617239308e+01,-1.665588243347e-03,-1.312859665119e-03,-1.524171394642e-03,9.361133477986e-01,-3.517911273659e-01
1.100250000000e+10,4.988634495997e+01,-2.060218345078e-03,-1.318080507039e-03,-1.525183110073e-03,9.358117013428e-01,-3.525961900996e-01
1.102875000000e+10,4.988631107453e+01,-2.411929212637e-03,-1.323399799253e-03,-1.526265474924e-03,9.355091588494e-01,-3.534012038254e-01
1.105500000000e+10,4.988613321523e+01,-2.653945645759e-03,-1.328834596590e-03,-1.527368280660e-03,9.352056287128e-01,-3.542060259924e-01
1.108125000000e+10,4.988588478273e+01,-2.764427490255e-03,-1.334379258415e-03,-1.528446807120e-03,9.349011287656e-01,-3.550104931081e-01
1.110750000000e+10,4.988562165759e+01,-2.762810765607e-03,-1.340014189659e-03,-1.529468864114e-03,9.345957752062e-01,-3.558144962976e-01
1.113375000000e+10,4.988535908257e+01,-2.686313390628e-03,-1.345714252899e-03,-1.530416020552e-03,9.342897248332e-01,-3.566180333529e-01
1.116000000000e+10,4.988507012764e+01,-2.551905179717e-03,-1.351454763313e-03,-1.531281702262e-03,9.339830958261e-01,-3.574212120789e-01
1.118625000000e+10,4.988471565134e+01,-2.323237949523e-03,-1.357215438092e-03,-1.532068264458e-03,9.336759030798e-01,-3.582242014783e-01
1.121250000000e+10,4.988429755331e+01,-1.908162837797e-03,-1.362983261549e-03,-1.532783297315e-03,9.333680385412e-01,-3.590271511559e-01
1.123875000000e+10,4.988390669339e+01,-1.201921320871e-03,-1.368753916515e-03,-1.533434393395e-03,9.330593074531e-01,-3.598301143623e-01
1.126500000000e+10,4.988372868541e+01,-1.652219521597e-04,-1.374529866095e-03,-1.534022626686e-03,9.327495066406e-01,-3.606330094408e-01
1.129125000000e+10,4.988398514262e+01,1.101760110571e-03,-1.380313373700e-03,-1.534537434427e-03,9.324385120372e-01,-3.614356383554e-01
1.131750000000e+10,4.988482246021e+01,2.340310896459e-03,-1.386095489594e-03,-1.534957295950e-03,9.321263378708e-01,-3.622377565650e-01
1.134375000000e+10,4.988619827040e+01,3.202593487275e-03,-1.391845962764e-03,-1.535259408056e-03,9.318131413005e-01,-3.630391664110e-01
1.137000000000e+10,4.988783398683e+01,3.399193669475e-03,-1.397511319483e-03,-1.535437043843e-03,9.314991688072e-01,-3.638397957921e-01
1.139625000000e+10,4.988928345243e+01,2.863782550161e-03,-1.403026485303e-03,-1.535517521749e-03,9.311846647271e-01,-3.646397294213e-01
1.142250000000e+10,4.989011391071e+01,1.845554638005e-03,-1.408339085439e-03,-1.535570356090e-03,9.308697780573e-01,-3.654391788746e-01
