frequency_hz,z0_real,z0_imag,s11_real,s11_imag,s21_real,s21_imag
5.820000000000e+09,3.091822960902e+01,-1.856356795879e-03,-5.853124403532e-03,-5.041430016396e-02,9.951187751314e-01,-8.378979261585e-02
5.835000000000e+09,3.091809735750e+01,-1.771813354810e-03,-5.885564414486e-03,-5.053778290083e-02,9.950893634752e-01,-8.399792971219e-02
5.850000000000e+09,3.091797229937e+01,-1.686213888183e-03,-5.917972801247e-03,-5.066116951948e-02,9.950600559737e-01,-8.420591918388e-02
5.865000000000e+09,3.091785449927e+01,-1.599554483579e-03,-5.950348074280e-03,-5.078446246311e-02,9.950308552292e-01,-8.441376490628e-02
5.880000000000e+09,3.091774401696e+01,-1.511831485154e-03,-5.982688788048e-03,-5.090766419728e-02,9.950017637757e-01,-8.462147079474e-02
5.895000000000e+09,3.091764090732e+01,-1.423041583396e-03,-6.014993540924e-03,-5.103077720957e-02,9.949727840795e-01,-8.482904080412e-02
5.910000000000e+09,3.091754522041e+01,-1.333181893205e-03,-6.047260975132e-03,-5.115380400929e-02,9.949439185390e-01,-8.503647892826e-02
5.925000000000e+09,3.091745700143e+01,-1.242250045668e-03,-6.079489776687e-03,-5.127674712710e-02,9.949151694849e-01,-8.524378919951e-02
5.940000000000e+09,3.091737629079e+01,-1.150244264202e-03,-6.111678675350e-03,-5.139960911480e-02,9.948865391803e-01,-8.545097568830e-02
5.955000000000e+09,3.091730312412e+01,-1.057163451402e-03,-6.143826444592e-03,-5.152239254492e-02,9.948580298207e-01,-8.565804250266e-02
5.970000000000e+09,3.091723753232e+01,-9.630072656312e-04,-6.175931901575e-03,-5.164510001052e-02,9.948296435341e-01,-8.586499378777e-02
5.985000000000e+09,3.091717954152e+01,-8.677762065968e-04,-6.207993907141e-03,-5.176773412484e-02,9.948013823809e-01,-8.607183372554e-02
6.000000000000e+09,3.091712917321e+01,-7.714716915898e-04,-6.240011365805e-03,-5.189029752105e-02,9.947732483544e-01,-8.627856653418e-02
6.015000000000e+09,3.091708644416e+01,-6.740961369078e-04,-6.271983225782e-03,-5.201279285195e-02,9.947452433799e-01,-8.648519646780e-02
6.030000000000e+09,3.091705136656e+01,-5.756530295506e-04,-6.303908478999e-03,-5.213522278972e-02,9.947173693157e-01,-8.669172781596e-02
6.045000000000e+09,3.091702394796e+01,-4.761470113361e-04,-6.335786161140e-03,-5.225759002559e-02,9.946896279522e-01,-8.689816490331e-02
6.060000000000e+09,3.091700419134e+01,-3.755839499974e-04,-6.367615351694e-03,-5.237989726966e-02,9.946620210122e-01,-8.710451208919e-02
6.075000000000e+09,3.091699209516e+01,-2.739710124460e-04,-6.399395174020e-03,-5.250214725057e-02,9.946345501508e-01,-8.731077376721e-02
6.090000000000e+09,3.091698765339e+01,-1.713167408929e-04,-6.431124795423e-03,-5.262434271526e-02,9.946072169554e-01,-8.751695436492e-02
6.105000000000e+09,3.091699085550e+01,-6.763112453976e-05,-6.462803427239e-03,-5.274648642872e-02,9.945800229452e-01,-8.772305834339e-02
6.120000000000e+09,3.091700168657e+01,3.707432986277e-05,-6.494430324946e-03,-5.286858117370e-02,9.945529695714e-01,-8.792909019687e-02
6.135000000000e+09,3.091702012726e+01,1.427865297127e-04,-6.526004788276e-03,-5.299062975051e-02,9.945260582168e-01,-8.813505445239e-02
6.150000000000e+09,3.091704615391e+01,2.494907234473e-04,-6.557526161347e-03,-5.311263497673e-02,9.944992901956e-01,-8.834095566945e-02
6.165000000000e+09,3.091707973850e+01,3.571704369427e-04,-6.588993832809e-03,-5.323459968695e-02,9.944726667534e-01,-8.854679843958e-02
6.180000000000e+09,3.091712084880e+01,4.658074013914e-04,-6.620407236003e-03,-5.335652673256e-02,9.944461890665e-01,-8.875258738607e-02
6.195000000000e+09,3.091716944830e+01,5.753815001485e-04,-6.651765849136e-03,-5.347841898147e-02,9.944198582423e-01,-8.895832716356e-02
6.210000000000e+09,3.091722549633e+01,6.858706893042e-04,-6.683069195467e-03,-5.360027931785e-02,9.943936753182e-01,-8.916402245769e-02
6.225000000000e+09,3.091728894806e+01,7.972509411298e-04,-6.714316843519e-03,-5.372211064190e-02,9.943676412618e-01,-8.936967798479e-02
6.240000000000e+09,3.091735975456e+01,9.094961931509e-04,-6.745508407291e-03,-5.384391586962e-02,9.943417569704e-01,-8.957529849145e-02
6.255000000000e+09,3.091743786285e+01,1.022578269237e-03,-6.776643546497e-03,-5.396569793250e-02,9.943160232706e-01,-8.978088875425e-02
6.270000000000e+09,3.091752321593e+01,1.136466832590e-03,-6.807721966820e-03,-5.408745977732e-02,9.942904409180e-01,-8.998645357936e-02
6.285000000000e+09,3.091761575283e+01,1.251129328087e-03,-6.838743420174e-03,-5.420920436585e-02,9.942650105964e-01,-9.019199780218e-02
6.300000000000e+09,3.091771540866e+01,1.366530915619e-03,-6.869707704995e-03,-5.433093467463e-02,9.942397329179e-01,-9.039752628702e-02
6.315000000000e+09,3.091782211465e+01,1.482634436080e-03,-6.900614666535e-03,-5.445265369471e-02,9.942146084218e-01,-9.060304392671e-02
6.330000000000e+09,3.091793579820e+01,1.599400334630e-03,-6.931464197187e-03,-5.457436443134e-02,9.941896375747e-01,-9.080855564224e-02
6.345000000000e+09,3.091805638295e+01,1.716786618526e-03,-6.962256236817e-03,-5.469606990374e-02,9.941648207693e-01,-9.101406638240e-02
6.360000000000e+09,3.091818378878e+01,1.834748819770e-03,-6.992990773117e-03,-5.481777314485e-02,9.941401583243e-01,-9.121958112342e-02
6.375000000000e+09,3.091831793190e+01,1.953239920659e-03,-7.023667841975e-03,-5.493947720099e-02,9.941156504836e-01,-9.142510486857e-02
6.390000000000e+09,3.091845872489e+01,2.072210322826e-03,-7.054287527869e-03,-5.506118513165e-02,9.940912974157e-01,-9.163064264777e-02
6.405000000000e+09,3.091860607671e+01,2.191607801310e-03,-7.084849964272e-03,-5.518290000913e-02,9.940670992128e-01,-9.183619951725e-02
6.420000000000e+09,3.091875989284e+01,2.311377451807e-03,-7.115355334074e-03,-5.530462491833e-02,9.940430558906e-01,-9.204178055910e-02
6.435000000000e+09,3.091892007524e+01,2.431461661139e-03,-7.145803870039e-03,-5.542636295638e-02,9.940191673868e-01,-9.224739088090e-02
6.450000000000e+09,3.091908652244e+01,2.551800047424e-03,-7.176195855260e-03,-5.554811723239e-02,9.939954335613e-01,-9.245303561526e-02
6.465000000000e+09,3.091925912959e+01,2.672329440298e-03,-7.206531623649e-03,-5.566989086708e-02,9.939718541943e-01,-9.265871991947e-02
6.480000000000e+09,3.091943778852e+01,2.792983827215e-03,-7.236811560444e-03,-5.579168699252e-02,9.939484289863e-01,-9.286444897497e-02
6.495000000000e+09,3.091962238776e+01,2.913694327009e-03,-7.267036102730e-03,-5.591350875177e-02,9.939251575570e-01,-9.307022798701e-02
6.510000000000e+09,3.091981281264e+01,3.034389158406e-03,-7.297205739992e-03,-5.603535929852e-02,9.939020394439e-01,-9.327606218408e-02
6.525000000000e+09,3.092000894530e+01,3.154993594705e-03,-7.327321014679e-03,-5.615724179679e-02,9.938790741022e-01,-9.348195681754e-02
6.540000000000e+09,3.092021066477e+01,3.275429941387e-03,-7.357382522795e-03,-5.627915942055e-02,9.938562609030e-01,-9.368791716106e-02
6.555000000000e+09,3.092041784700e+01,3.395617513112e-03,-7.387390914509e-03,-5.640111535333e-02,9.938335991328e-01,-9.389394851014e-02
6.570000000000e+09,3.092063036495e+01,3.515472594701e-03,-7.417346894795e-03,-5.652311278787e-02,9.938110879921e-01,-9.410005618163e-02
6.585000000000e+09,3.092084808858e+01,3.634908424499e-03,-7.447251224081e-03,-5.664515492573e-02,9.937887265945e-01,-9.430624551313e-02
6.600000000000e+09,3.092107088499e+01,3.753835172693e-03,-7.477104718936e-03,-5.676724497684e-02,9.937665139655e-01,-9.451252186249e-02
6.615000000000e+09,3.092129861840e+01,3.872159913008e-03,-7.506908252768e-03,-5.688938615912e-02,9.937444490413e-01,-9.471889060720e-02
6.630000000000e+09,3.092153115024e+01,3.989786611323e-03,-7.536662756554e-03,-5.701158169806e-02,9.937225306674e-01,-9.492535714383e-02
6.645000000000e+09,3.092176833921e+01,4.106616106474e-03,-7.566369219591e-03,-5.713383482621e-02,9.937007575977e-01,-9.513192688739e-02
6.660000000000e+09,3.092201004130e+01,4.222546095558e-03,-7.596028690273e-03,-5.725614878278e-02,9.936791284927e-01,-9.533860527072e-02
6.675000000000e+09,3.092225610987e+01,4.337471127943e-03,-7.625642276893e-03,-5.737852681313e-02,9.936576419186e-01,-9.554539774379e-02
6.690000000000e+09,3.092250639572e+01,4.451282583839e-03,-7.655211148466e-03,-5.750097216824e-02,9.936362963455e-01,-9.575230977305e-02
6.705000000000e+09,3.092276074710e+01,4.563868676029e-03,-7.684736535587e-03,-5.762348810426e-02,9.936150901462e-01,-9.595934684069e-02
6.720000000000e+09,3.092301900981e+01,4.675114446094e-03,-7.714219731308e-03,-5.774607788193e-02,9.935940215947e-01,-9.616651444392e-02
6.735000000000e+09,3.092328102722e+01,4.784901755526e-03,-7.743662092041e-03,-5.786874476600e-02,9.935730888645e-01,-9.637381809418e-02
6.750000000000e+09,3.092354664035e+01,4.893109295012e-03,-7.773065038497e-03,-5.799149202471e-02,9.935522900269e-01,-9.658126331636e-02
6.765000000000e+09,3.092381568792e+01,4.999612573748e-03,-7.802430056641e-03,-5.811432292916e-02,9.935316230498e-01,-9.678885564795e-02
6.780000000000e+09,3.092408800636e+01,5.104283939582e-03,-7.831758698684e-03,-5.823724075267e-02,9.935110857955e-01,-9.699660063816e-02
6.795000000000e+09,3.092436342995e+01,5.206992579278e-03,-7.861052584101e-03,-5.836024877014e-02,9.934906760193e-01,-9.720450384705e-02
6.810000000000e+09,3.092464179079e+01,5.307604533082e-03,-7.890313400672e-03,-5.848335025741e-02,9.934703913674e-01,-9.741257084454e-02
6.825000000000e+09,3.092492291892e+01,5.405982705986e-03,-7.919542905563e-03,-5.860654849051e-02,9.934502293755e-01,-9.762080720949e-02
6.840000000000e+09,3.092520664231e+01,5.501986882275e-03,-7.948742926428e-03,-5.872984674495e-02,9.934301874664e-01,-9.782921852862e-02
6.855000000000e+09,3.092549278697e+01,5.595473758677e-03,-7.977915362546e-03,-5.885324829497e-02,9.934102629481e-01,-9.803781039547e-02
6.870000000000e+09,3.092578117698e+01,5.686296949724e-03,-8.007062185983e-03,-5.897675641277e-02,9.933904530124e-01,-9.824658840929e-02
6.885000000000e+09,3.092607163452e+01,5.774307026714e-03,-8.036185442793e-03,-5.910037436763e-02,9.933707547318e-01,-9.845555817388e-02
6.900000000000e+09,3.092636397997e+01,5.859351542388e-03,-8.065287254246e-03,-5.922410542511e-02,9.933511650582e-01,-9.866472529635e-02
6.915000000000e+09,3.092665803191e+01,5.941275068506e-03,-8.094369818085e-03,-5.934795284615e-02,9.933316808206e-01,-9.887409538594e-02
6.930000000000e+09,3.092695360723e+01,6.019919223341e-03,-8.123435409817e-03,-5.947191988615e-02,9.933122987223e-01,-9.908367405261e-02
6.945000000000e+09,3.092725052111e+01,6.095122721041e-03,-8.152486384045e-03,-5.959600979397e-02,9.932930153392e-01,-9.929346690574e-02
6.960000000000e+09,3.092754858714e+01,6.166721415770e-03,-8.181525175818e-03,-5.972022581100e-02,9.932738271172e-01,-9.950347955265e-02
6.975000000000e+09,3.092784761731e+01,6.234548339560e-03,-8.210554302027e-03,-5.984457117006e-02,9.932547303698e-01,-9.971371759717e-02
6.990000000000e+09,3.092814742212e+01,6.298433761505e-03,-8.239576362828e-03,-5.996904909434e-02,9.932357212754e-01,-9.992418663800e-02
7.005000000000e+09,3.092844781055e+01,6.358205245921e-03,-8.268594043096e-03,-6.009366279626e-02,9.932167958752e-01,-1.001348922672e-01
7.020000000000e+09,3.092874859020e+01,6.413687699881e-03,-8.297610113930e-03,-6.021841547631e-02,9.931979500700e-01,-1.003458400683e-01
7.035000000000e+09,3.092904956725e+01,6.464703452442e-03,-8.326627434167e-03,-6.034331032183e-02,9.931791796181e-01,-1.005570356149e-01
7.050000000000e+09,3.092935054657e+01,6.511072309321e-03,-8.355648951956e-03,-6.046835050572e-02,9.931604801321e-01,-1.007684844683e-01
7.065000000000e+09,3.092965133172e+01,6.552611632250e-03,-8.384677706351e-03,-6.059353918513e-02,9.931418470763e-01,-1.009801921760e-01
7.080000000000e+09,3.092995172504e+01,6.589136413123e-03,-8.413716828943e-03,-6.071887950004e-02,9.931232757637e-01,-1.011921642698e-01
7.095000000000e+09,3.093025152765e+01,6.620459358536e-03,-8.442769545533e-03,-6.084437457191e-02,9.931047613533e-01,-1.014044062629e-01
7.110000000000e+09,3.093055053951e+01,6.646390971367e-03,-8.471839177835e-03,-6.097002750208e-02,9.930862988468e-01,-1.016169236489e-01
7.125000000000e+09,3.093084855946e+01,6.666739646168e-03,-8.500929145218e-03,-6.109584137030e-02,9.930678830854e-01,-1.018297218985e-01
7.140000000000e+09,3.093114538527e+01,6.681311763812e-03,-8.530042966484e-03,-6.122181923307e-02,9.930495087472e-01,-1.020428064576e-01
7.155000000000e+09,3.093144081366e+01,6.689911794200e-03,-8.559184261680e-03,-6.134796412192e-02,9.930311703432e-01,-1.022561827449e-01
7.170000000000e+09,3.093173464035e+01,6.692342396749e-03,-8.588356753949e-03,-6.147427904174e-02,9.930128622149e-01,-1.024698561489e-01
7.185000000000e+09,3.093202666009e+01,6.688404543861e-03,-8.617564271416e-03,-6.160076696886e-02,9.929945785300e-01,-1.026838320258e-01
7.200000000000e+09,3.093231666670e+01,6.677897626297e-03,-8.646810749112e-03,-6.172743084920e-02,9.929763132797e-01,-1.028981156959e-01
7.215000000000e+09,3.093260445310e+01,6.660619586287e-03,-8.676100230928e-03,-6.185427359627e-02,9.929580602746e-01,-1.031127124415e-01
7.230000000000e+09,3.093288981135e+01,6.636367037844e-03,-8.705436871617e-03,-6.198129808913e-02,9.929398131416e-01,-1.033276275033e-01
7.245000000000e+09,3.093317253265e+01,6.604935413887e-03,-8.734824938819e-03,-6.210850717019e-02,9.929215653199e-01,-1.035428660773e-01
7.260000000000e+09,3.093345240742e+01,6.566119098001e-03,-8.764268815126e-03,-6.223590364302e-02,9.929033100575e-01,-1.037584333115e-01
7.275000000000e+09,3.093372922528e+01,6.519711571430e-03,-8.793773000187e-03,-6.236349027003e-02,9.928850404072e-01,-1.039743343024e-01
7.290000000000e+09,3.093400277510e+01,6.465505578157e-03,-8.823342112842e-03,-6.249126977001e-02,9.928667492229e-01,-1.041905740916e-01
7.305000000000e+09,3.093427284502e+01,6.403293275208e-03,-8.852980893291e-03,-6.261924481561e-02,9.928484291554e-01,-1.044071576617e-01
7.320000000000e+09,3.093453922245e+01,6.332866406271e-03,-8.882694205296e-03,-6.274741803077e-02,9.928300726487e-01,-1.046240899324e-01
7.335000000000e+09,3.093480169414e+01,6.254016473693e-03,-8.912487038421e-03,-6.287579198793e-02,9.928116719356e-01,-1.048413757566e-01
7.350000000000e+09,3.093506004613e+01,6.166534922588e-03,-8.942364510294e-03,-6.300436920523e-02,9.927932190339e-01,-1.050590199160e-01
7.365000000000e+09,3.093531406382e+01,6.070213336736e-03,-8.972331868913e-03,-6.313315214352e-02,9.927747057417e-01,-1.052770271165e-01
7.380000000000e+09,3.093556353196e+01,5.964843619558e-03,-9.002394494969e-03,-6.326214320332e-02,9.927561236335e-01,-1.054954019838e-01
7.395000000000e+09,3.093580823468e+01,5.850218215945e-03,-9.032557904204e-03,-6.339134472158e-02,9.927374640556e-01,-1.057141490583e-01
7.410000000000e+09,3.093604795544e+01,5.726130318823e-03,-9.062827749800e-03,-6.352075896840e-02,9.927187181219e-01,-1.059332727902e-01
7.425000000000e+09,3.093628247713e+01,5.592374087253e-03,-9.093209824787e-03,-6.365038814351e-02,9.926998767091e-01,-1.061527775341e-01
7.440000000000e+09,3.093651158200e+01,5.448744883549e-03,-9.123710064479e-03,-6.378023437273e-02,9.926809304524e-01,-1.063726675438e-01
7.455000000000e+09,3.093673505168e+01,5.295039507784e-03,-9.154334548931e-03,-6.391029970415e-02,9.926618697408e-01,-1.065929469660e-01
7.470000000000e+09,3.093695266720e+01,5.131056441780e-03,-9.185089505419e-03,-6.404058610430e-02,9.926426847122e-01,-1.068136198350e-01
7.485000000000e+09,3.093716420896e+01,4.956596113369e-03,-9.215981310934e-03,-6.417109545406e-02,9.926233652492e-01,-1.070346900659e-01
7.500000000000e+09,3.093736945674e+01,4.771461156870e-03,-9.247016494700e-03,-6.430182954443e-02,9.926039009737e-01,-1.072561614486e-01
7.515000000000e+09,3.093756818968e+01,4.575456688641e-03,-9.278201740692e-03,-6.443279007219e-02,9.925842812425e-01,-1.074780376407e-01
7.530000000000e+09,3.093776018628e+01,4.368390592911e-03,-9.309543890181e-03,-6.456397863532e-02,9.925644951424e-01,-1.077003221606e-01
7.545000000000e+09,3.093794522439e+01,4.150073820103e-03,-9.341049944271e-03,-6.469539672823e-02,9.925445314849e-01,-1.079230183801e-01
7.560000000000e+09,3.093812308116e+01,3.920320684612e-03,-9.372727066452e-03,-6.482704573688e-02,9.925243788018e-01,-1.081461295169e-01
7.575000000000e+09,3.093829353307e+01,3.678949187961e-03,-9.404582585147e-03,-6.495892693365e-02,9.925040253397e-01,-1.083696586268e-01
7.590000000000e+09,3.093845635586e+01,3.425781343535e-03,-9.436623996256e-03,-6.509104147198e-02,9.924834590554e-01,-1.085936085947e-01
7.605000000000e+09,3.093861132454e+01,3.160643507316e-03,-9.468858965692e-03,-6.522339038088e-02,9.924626676106e-01,-1.088179821271e-01
7.620000000000e+09,3.093875821333e+01,2.883366740790e-03,-9.501295331913e-03,-6.535597455916e-02,9.924416383670e-01,-1.090427817422e-01
7.635000000000e+09,3.093889679567e+01,2.593787157201e-03,-9.533941108417e-03,-6.548879476944e-02,9.924203583812e-01,-1.092680097608e-01
7.650000000000e+09,3.093902684413e+01,2.291746300884e-03,-9.566804486241e-03,-6.562185163199e-02,9.923988143996e-01,-1.094936682970e-01
7.665000000000e+09,3.093914813044e+01,1.977091531787e-03,-9.599893836406e-03,-6.575514561821e-02,9.923769928535e-01,-1.097197592475e-01
7.680000000000e+09,3.093926042539e+01,1.649676417420e-03,-9.633217712345e-03,-6.588867704402e-02,9.923548798539e-01,-1.099462842815e-01
7.695000000000e+09,3.093936349881e+01,1.309361148023e-03,-9.666784852282e-03,-6.602244606281e-02,9.923324611867e-01,-1.101732448295e-01
7.710000000000e+09,3.093945711955e+01,9.560129534769e-04,-9.700604181563e-03,-6.615645265828e-02,9.923097223076e-01,-1.104006420720e-01
7.725000000000e+09,3.093954105539e+01,5.895065377493e-04,-9.734684814931e-03,-6.629069663691e-02,9.922866483370e-01,-1.106284769278e-01
7.740000000000e+09,3.093961507300e+01,2.097245365473e-04,-9.769036058741e-03,-6.642517762019e-02,9.922632240558e-01,-1.108567500414e-01
7.755000000000e+09,3.093967893790e+01,-1.834420340162e-04,-9.803667413096e-03,-6.655989503648e-02,9.922394338998e-01,-1.110854617702e-01
7.770000000000e+09,3.093973241442e+01,-5.900932858272e-04,-9.838588573904e-03,-6.669484811272e-02,9.922152619556e-01,-1.113146121714e-01
7.785000000000e+09,3.093977526558e+01,-1.010319987422e-03,-9.873809434838e-03,-6.683003586560e-02,9.921906919559e-01,-1.115442009881e-01
7.800000000000e+09,3.093980725309e+01,-1.444203037563e-03,-9.909340089201e-03,-6.696545709264e-02,9.921657072748e-01,-1.117742276347e-01
7.815000000000e+09,3.093982813728e+01,-1.891812962331e-03,-9.945190831671e-03,-6.710111036272e-02,9.921402909236e-01,-1.120046911820e-01
7.830000000000e+09,3.093983767698e+01,-2.353209365140e-03,-9.981372159916e-03,-6.723699400643e-02,9.921144255469e-01,-1.122355903418e-01
7.845000000000e+09,3.093983562953e+01,-2.828440393129e-03,-1.001789477607e-02,-6.737310610592e-02,9.920880934180e-01,-1.124669234507e-01
7.860000000000e+09,3.093982175067e+01,-3.317542155934e-03,-1.005476958807e-02,-6.750944448454e-02,9.920612764356e-01,-1.126986884529e-01
7.875000000000e+09,3.093979579446e+01,-3.820538150559e-03,-1.009200771081e-02,-6.764600669591e-02,9.920339561202e-01,-1.129308828836e-01
7.890000000000e+09,3.093975751325e+01,-4.337438661792e-03,-1.012962046708e-02,-6.778279001275e-02,9.920061136101e-01,-1.131635038499e-01
7.905000000000e+09,3.093970665756e+01,-4.868240144891e-03,-1.016761938838e-02,-6.791979141521e-02,9.919777296594e-01,-1.133965480129e-01
7.920000000000e+09,3.093964297606e+01,-5.412924596263e-03,-1.020601621546e-02,-6.805700757887e-02,9.919487846340e-01,-1.136300115677e-01
7.935000000000e+09,3.093956621545e+01,-5.971458905681e-03,-1.024482289862e-02,-6.819443486218e-02,9.919192585102e-01,-1.138638902232e-01
7.950000000000e+09,3.093947612043e+01,-6.543794184391e-03,-1.028405159777e-02,-6.833206929362e-02,9.918891308719e-01,-1.140981791813e-01
7.965000000000e+09,3.093937243360e+01,-7.129865085012e-03,-1.032371468222e-02,-6.846990655826e-02,9.918583809089e-01,-1.143328731148e-01
7.980000000000e+09,3.093925489540e+01,-7.729589097074e-03,-1.036382473013e-02,-6.860794198396e-02,9.918269874162e-01,-1.145679661452e-01
7.995000000000e+09,3.093912324404e+01,-8.342865836099e-03,-1.040439452769e-02,-6.874617052701e-02,9.917949287924e-01,-1.148034518192e-01
8.010000000000e+09,3.093897721546e+01,-8.969576291917e-03,-1.044543706789e-02,-6.888458675737e-02,9.917621830397e-01,-1.150393230841e-01
8.025000000000e+09,3.093881654323e+01,-9.609582082665e-03,-1.048696554896e-02,-6.902318484332e-02,9.917287277641e-01,-1.152755722631e-01
8.040000000000e+09,3.093864095850e+01,-1.026272467499e-02,-1.052899337237e-02,-6.916195853564e-02,9.916945401762e-01,-1.155121910293e-01
8.055000000000e+09,3.093845018996e+01,-1.092882459287e-02,-1.057153414042e-02,-6.930090115129e-02,9.916595970925e-01,-1.157491703782e-01
8.070000000000e+09,3.093824396378e+01,-1.160768060435e-02,-1.061460165335e-02,-6.944000555653e-02,9.916238749373e-01,-1.159865006004e-01
8.085000000000e+09,3.093802200357e+01,-1.229906888783e-02,-1.065820990592e-02,-6.957926414943e-02,9.915873497463e-01,-1.162241712527e-01
8.100000000000e+09,3.093778403033e+01,-1.300274218340e-02,-1.070237308354e-02,-6.971866884196e-02,9.915499971691e-01,-1.164621711280e-01
8.115000000000e+09,3.093752976245e+01,-1.371842892684e-02,-1.074710555770e-02,-6.985821104142e-02,9.915117924745e-01,-1.167004882243e-01
8.130000000000e+09,3.093725891563e+01,-1.444583235085e-02,-1.079242188090e-02,-6.999788163128e-02,9.914727105558e-01,-1.169391097137e-01
8.145000000000e+09,3.093697120294e+01,-1.518462958691e-02,-1.083833678088e-02,-7.013767095152e-02,9.914327259368e-01,-1.171780219083e-01
8.160000000000e+09,3.093666633477e+01,-1.593447073791e-02,-1.088486515412e-02,-7.027756877833e-02,9.913918127793e-01,-1.174172102272e-01
8.175000000000e+09,3.093634401883e+01,-1.669497792604e-02,-1.093202205867e-02,-7.041756430318e-02,9.913499448922e-01,-1.176566591609e-01
8.190000000000e+09,3.093600396022e+01,-1.746574433110e-02,-1.097982270609e-02,-7.055764611134e-02,9.913070957403e-01,-1.178963522352e-01
8.205000000000e+09,3.093564586143e+01,-1.824633321497e-02,-1.102828245267e-02,-7.069780215981e-02,9.912632384563e-01,-1.181362719741e-01
8.220000000000e+09,3.093526942240e+01,-1.903627690889e-02,-1.107741678963e-02,-7.083801975455e-02,9.912183458525e-01,-1.183763998612e-01
8.235000000000e+09,3.093487434060e+01,-1.983507580262e-02,-1.112724133246e-02,-7.097828552724e-02,9.911723904348e-01,-1.186167163002e-01
8.250000000000e+09,3.093446031110e+01,-2.064219730556e-02,-1.117777180922e-02,-7.111858541124e-02,9.911253444187e-01,-1.188572005741e-01
8.265000000000e+09,3.093402702671e+01,-2.145707479709e-02,-1.122902404772e-02,-7.125890461716e-02,9.910771797454e-01,-1.190978308035e-01
8.280000000000e+09,3.093357417805e+01,-2.227910655048e-02,-1.128101396168e-02,-7.139922760764e-02,9.910278681014e-01,-1.193385839036e-01
8.295000000000e+09,3.093310145380e+01,-2.310765465360e-02,-1.133375753554e-02,-7.153953807166e-02,9.909773809391e-01,-1.195794355398e-01
8.310000000000e+09,3.093260854078e+01,-2.394204390833e-02,-1.138727080817e-02,-7.167981889818e-02,9.909256894991e-01,-1.198203600826e-01
8.325000000000e+09,3.093209512422e+01,-2.478156071432e-02,-1.144156985508e-02,-7.182005214928e-02,9.908727648356e-01,-1.200613305609e-01
8.340000000000e+09,3.093156088801e+01,-2.562545194549e-02,-1.149667076928e-02,-7.196021903267e-02,9.908185778429e-01,-1.203023186148e-01
8.355000000000e+09,3.093100551492e+01,-2.647292381269e-02,-1.155258964070e-02,-7.210029987371e-02,9.907630992851e-01,-1.205432944465e-01
8.370000000000e+09,3.093042868693e+01,-2.732314070482e-02,-1.160934253391e-02,-7.224027408687e-02,9.907062998280e-01,-1.207842267706e-01
8.385000000000e+09,3.092983008561e+01,-2.817522404449e-02,-1.166694546425e-02,-7.238012014677e-02,9.906481500737e-01,-1.210250827633e-01
8.400000000000e+09,3.092920939243e+01,-2.902825111309e-02,-1.172541437224e-02,-7.251981555866e-02,9.905886205978e-01,-1.212658280107e-01
8.415000000000e+09,3.092856628926e+01,-2.988125388826e-02,-1.178476509606e-02,-7.265933682858e-02,9.905276819896e-01,-1.215064264556e-01
8.430000000000e+09,3.092790045881e+01,-3.073321785089e-02,-1.184501334216e-02,-7.279865943302e-02,9.904653048960e-01,-1.217468403439e-01
8.445000000000e+09,3.092721158512e+01,-3.158308083651e-02,-1.190617465383e-02,-7.293775778838e-02,9.904014600676e-01,-1.219870301701e-01
8.460000000000e+09,3.092649935420e+01,-3.242973183116e-02,-1.196826437760e-02,-7.307660522001e-02,9.903361184092e-01,-1.222269546216e-01
8.475000000000e+09,3.092576345459e+01,-3.327200981342e-02,-1.203129762747e-02,-7.321517393109e-02,9.902692510331e-01,-1.224665705227e-01
8.490000000000e+09,3.092500357808e+01,-3.410870258249e-02,-1.209528924676e-02,-7.335343497136e-02,9.902008293174e-01,-1.227058327776e-01
8.505000000000e+09,3.092421942043e+01,-3.493854560273e-02,-1.216025376750e-02,-7.349135820574e-02,9.901308249665e-01,-1.229446943136e-01
8.520000000000e+09,3.092341068223e+01,-3.576022085987e-02,-1.222620536732e-02,-7.362891228288e-02,9.900592100776e-01,-1.231831060226e-01
8.535000000000e+09,3.092257706968e+01,-3.657235572048e-02,-1.229315782363e-02,-7.376606460394e-02,9.899859572105e-01,-1.234210167038e-01
8.550000000000e+09,3.092171829564e+01,-3.737352183496e-02,-1.236112446505e-02,-7.390278129139e-02,9.899110394620e-01,-1.236583730051e-01
8.565000000000e+09,3.092083408058e+01,-3.816223404162e-02,-1.243011811994e-02,-7.403902715814e-02,9.898344305455e-01,-1.238951193653e-01
8.580000000000e+09,3.091992415371e+01,-3.893694931570e-02,-1.250015106193e-02,-7.417476567716e-02,9.897561048754e-01,-1.241311979558e-01
8.595000000000e+09,3.091898825414e+01,-3.969606573835e-02,-1.257123495230e-02,-7.430995895150e-02,9.896760376565e-01,-1.243665486230e-01
8.610000000000e+09,3.091802613218e+01,-4.043792151862e-02,-1.264338077921e-02,-7.444456768506e-02,9.895942049790e-01,-1.246011088318e-01
8.625000000000e+09,3.091703755067e+01,-4.116079404641e-02,-1.271659879346e-02,-7.457855115412e-02,9.895105839192e-01,-1.248348136087e-01
8.640000000000e+09,3.091602228643e+01,-4.186289900301e-02,-1.279089844092e-02,-7.471186717994e-02,9.894251526455e-01,-1.250675954872e-01
8.655000000000e+09,3.091498013180e+01,-4.254238952794e-02,-1.286628829129e-02,-7.484447210240e-02,9.893378905309e-01,-1.252993844538e-01
